-0.006376;-0.012923;0.001162
-0.010909;-0.025845;0.004691
-0.014828;-0.038768;0.009010
-0.014730;-0.007178;0.011468
-0.011069;-0.010625;0.003549
-0.016622;-0.022973;0.007872
-0.017556;-0.036111;0.012401
-0.011047;-0.005383;0.008601
-0.009226;-0.010625;0.005916
-0.013078;-0.000716;0.008914
-0.007261;-0.010266;0.006920
